Id,SalePrice
2735,128001.01623012044
2736,157077.0086481959
2737,127336.33989717858
2738,139972.3871790046
2739,223015.7419152303
2740,108170.43132343458
2741,185974.767199383
2742,191769.31959391374
2743,140715.98191332736
2744,163887.80459941842
2745,202292.76684333722
2746,133505.6921695295
2747,164435.49003060453
2748,186445.90251016396
2749,233880.58182858594
2750,251459.47603670193
2751,145432.59835656208
2752,145501.17262664868
2753,167124.97420023254
2754,147713.65649581223
2755,121391.63606486842
2756,130432.86697389663
2757,104866.85264508391
2758,107120.10285018024
2759,95293.48544759164
2760,122104.70281227457
2761,199581.61298247625
2762,163677.7989357022
2763,309542.04123599443
2764,218142.14398360986
2765,189052.35825136292
2766,259456.9953030689
2767,155883.62182181852
2768,111103.7133335243
2769,107160.40498140664
2770,190864.07247667445
2771,240177.44117020478
2772,190103.37368240778
2773,287493.9255188786
2774,265208.13503745326
2775,110405.49781741085
2776,196380.11901172285
2777,205803.56859453383
2778,195100.14212101826
2779,166922.29746988753
2780,115288.7185119472
2781,152112.7358754942
2782,79198.35433321819
2783,201594.39730924706
2784,96784.34172435384
2785,213493.52327970683
2786,64739.593374993885
2787,109670.51593913394
2788,88418.56330713979
2789,234015.41216551617
2790,146466.07321858348
2791,190562.10717897385
2792,86805.28523936996
2793,131409.20227806235
2794,104157.6719645639
2795,132359.4865001574
2796,129260.34424923907
2797,152184.8319292491
2798,59241.5730582315
2799,194340.70232186455
2800,105104.46197827393
2801,104813.5566415228
2802,152057.0611365853
2803,185470.35777959705
2804,177982.17346090812
2805,177102.58007956098
2806,75476.90609652305
2807,209420.18879626913
2808,222528.57321816694
2809,210862.3013672243
2810,146357.69325102225
2811,225046.1202018034
2812,170869.13435602502
2813,92047.3064097201
2814,305582.6881911416
2815,187846.3023406876
2816,199231.38933395094
2817,134021.65248474234
2818,151328.8980402829
2819,168861.425126813
2820,285961.603040591
2821,185873.00214271888
2822,290299.12122192874
2823,157259.45227697433
2824,159415.2348808417
2825,123473.31021127163
2826,199567.44435595523
2827,165193.17130097712
2828,142298.96390076412
2829,157423.15493506484
2830,233770.14698335843
2831,149231.9269135358
2832,194973.6344357693
2833,259239.69537988177
2834,366343.7975452201
2835,236854.59969339438
2836,223194.2225153566
2837,115127.65536905022
2838,155143.4716273622
2839,106552.77363738278
2840,172145.36341425253
2841,123996.45313377737
2842,227690.39656641532
2843,149676.64968374895
2844,162819.02531955147
2845,119644.95975733944
2846,155383.0724089645
2847,259580.63390086137
2848,226234.9310067013
2849,253952.30011902924
2850,181736.14420587488
2851,231819.1259001015
2852,197428.9583962002
2853,146141.80711918755
2854,165459.8572065133
2855,217760.76169275807
2856,258063.2341309794
2857,202573.60959813313
2858,156020.7378445376
2859,153333.3678332806
2860,165465.89529302774
2861,104617.7085383397
2862,192937.20769509964
2863,190686.52007434622
2864,244260.46000825556
2865,127808.40354858269
2866,231601.8295387152
2867,98397.88077363768
2868,105372.17893679603
2869,82261.86378482019
2870,149509.32007381378
2871,177580.20106654766
2872,90617.00652756449
2873,74193.47330142604
2874,195599.01001633226
2875,181658.8668397913
2876,204795.36017988424
2877,166404.28957264556
2878,298241.2274991184
2879,118902.12289959681
2880,204285.1984224933
2881,128370.64942319004
2882,128627.2434198492
2883,136755.4335307501
2884,237141.56040287984
2885,169682.65993903542
2886,170518.40869521548
2887,253354.8742965184
2888,159449.453452072
2889,75291.7172434032
2890,145779.76462571335
2891,163331.07582608645
2892,106017.14937562228
2893,77656.61175884877
2894,133254.8837176446
2895,192988.6197266971
2896,195783.86975950224
2897,141325.40712295368
2898,304930.8845747955
2899,169694.68677671195
2900,175947.04628405173
2901,206264.15809573338
2902,134709.80970998027
2903,296479.3791610297
2904,166851.84429793397
2905,107868.42327112064
2906,140309.09165242908
2907,142274.02700876456
2908,215459.809194686
2909,89932.41821371904
2910,83087.28617885942
2911,117739.20692441543
2912,218141.57168405654
2913,71093.58494480059
2914,108766.64839751087
2915,174160.61741350836
2916,127376.42116359377
2917,197752.4010626817
2918,228190.63872475794
2919,174933.4339235326
